 
 
 ! The solution file is: SaveSims\coaltest
 
 ! Variable psave # price of savings in region r #
 ! Variable psave(REG) of size 9
 
 USA         ,-2.14181127E-04,
 EU27        ,-3.91440371E-05,
 EEFSU       , 4.39080817E-04,
 JPN         ,-2.04521493E-04,
 RoA1        , 1.64141660E-04,
 EEx         , 3.19454208E-04,
 CHN         ,-3.27365815E-05,
 IND         ,-5.49103715E-05,
 ROW         , 4.25815097E-06,
 
 
 ! Variable qsave # regional demand for NET savings #
 ! Variable qsave(REG) of size 9
 
 USA         ,-2.13214415E-04,
 EU27        ,-1.22542879E-05,
 EEFSU       , 6.83612074E-04,
 JPN         ,-8.03541479E-05,
 RoA1        , 2.69000157E-04,
 EEx         , 6.63665938E-04,
 CHN         ,-1.70446292E-05,
 IND         ,-1.04087529E-04,
 ROW         , 5.46233787E-05,
 
 
 ! Variable pgd # price of domestic i in government consumption in s #
 ! Variable pgd(TRAD_COMM:REG) of size 8x9
 
 pgd(TRAD_COMM:REG),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Coal        ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Oil         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Gas         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Oil_pcts    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Electricity ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 En_Int_ind  ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Oth_ind_ser ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 
 ! The matrix tms(%1:%2:"ROW") with %1 in TRAD_COMM and %2 in REG. +++++++++++
 tms(TRAD_COMM:REG:"ROW"),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Coal        ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Oil         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Gas         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Oil_pcts    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Electricity ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 En_Int_ind  ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Oth_ind_ser ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 
 
 ! Variable pr # ratio of domestic to imported prices in r #
 ! Variable pr(TRAD_COMM:REG) of size 8x9
 
 pr(TRAD_COMM:REG),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         ,-3.96342628E-04,-2.39780093E-05, 3.15830781E-04,-8.48535055E-05, 3.20472289E-04, 2.64274713E-04,-1.33212001E-04,-3.54121934E-04, 6.18393024E-05,
 Coal        ,-5.77810146E-02, 7.24669592E-03, 3.84321134E-03, 4.38204617E-04, 4.15626802E-02, 4.28067334E-03, 2.19557877E-03, 1.36776851E-03, 3.43163032E-03,
 Oil         ,-2.90327729E-03,-4.95496439E-04, 2.59580866E-05,-1.30598061E-03, 4.31654014E-04, 1.44815218E-04,-1.16578571E-03,-1.01366150E-03,-5.23936687E-05,
 Gas         , 3.59541574E-03,-8.32925551E-04, 6.63246465E-05,-2.02561170E-03,-7.08202424E-04,-1.02848106E-03,-1.37270673E-03,-1.29299285E-03,-6.68345019E-05,
 Oil_pcts    ,-6.70611218E-04, 3.32594318E-05, 1.29898588E-04, 1.11941976E-04, 5.44631621E-04, 4.49063809E-04,-5.24804404E-04, 1.16669007E-05, 2.52825354E-04,
 Electricity ,-6.30054530E-03,-7.31342225E-05, 5.67647861E-04, 1.03607704E-03, 1.36991101E-03, 9.29574890E-04,-5.56834893E-05, 6.56739052E-04, 2.86908267E-04,
 En_Int_ind  ,-5.84373483E-04,-3.05673821E-05, 4.77358990E-04,-3.16916085E-05, 3.12289660E-04, 4.37957264E-04,-9.50892500E-05,-1.88174326E-05, 6.57780329E-05,
 Oth_ind_ser ,-3.08218296E-04,-2.17596335E-05, 5.42214140E-04,-2.04011973E-04, 2.95036036E-04, 4.35090013E-04,-6.29358738E-06,-6.95259369E-05, 3.99287528E-05,
 
 
 ! Variable qtmfsd # international usage margin m on i from r to s #
 ! Variable qtmfsd(MARG_COMM:TRAD_COMM:REG:REG) of size 1x8x9x9
 
 
 ! Showing this as an array of size 8x9x9
 ! (This array is shown as 9 matrices - each of size 8x9.)
 
 ! The matrix qtmfsd(MARG_COMM:%1:%2:"USA")
 !  with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 qtmfsd(MARG_COMM:TRAD_COMM:REG:"USA"),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         , 1.13397546E-03,-1.68253624E-04,-2.06929795E-03, 3.70128575E-04,-1.16725895E-03,-1.05739152E-03, 2.58313637E-04, 8.81420448E-04,-3.48636939E-04,
 Coal        ,-0.28310126    ,-0.64878190    ,-0.65291363    ,-0.64956456    ,-0.65015900    ,-0.63432342    ,-0.65169883    ,-0.65123022    ,-0.64973778    ,
 Oil         , 5.01051880E-02, 2.73488015E-02, 2.41086707E-02, 3.38019654E-02, 1.77029911E-02, 1.95411202E-02, 3.33910100E-02, 3.07063926E-02, 2.16827318E-02,
 Gas         ,-1.21511333E-02, 0.14947814    , 0.13846523    , 0.18432215    , 8.67517442E-02, 0.13095744    , 0.14922713    , 0.16947228    , 0.13490663    ,
 Oil_pcts    , 2.81705987E-02, 2.61330344E-02, 2.61187423E-02, 2.53463145E-02, 2.47081965E-02, 2.46311910E-02, 2.78407745E-02, 2.54797153E-02, 2.51711998E-02,
 Electricity , 2.03108322E-02,-1.38853686E-02,-1.87531020E-02,-1.59202423E-02,-1.47640603E-02,-2.03972887E-02,-1.40321916E-02,-1.42741045E-02,-1.63327716E-02,
 En_Int_ind  , 1.73917494E-03,-1.13939366E-03,-5.20227617E-03,-1.32257631E-03,-2.56928639E-03,-3.90973687E-03,-9.19361075E-04,-1.65306882E-03,-1.93767785E-03,
 Oth_ind_ser , 1.59645104E-04,-1.16720260E-03,-5.10999002E-03,-6.43348103E-05,-2.77985353E-03,-3.91102955E-03,-1.23567216E-03,-9.61634330E-04,-1.50584197E-03,
 
 ! The matrix qtmfsd(MARG_COMM:%1:%2:"EU27")
 !  with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 qtmfsd(MARG_COMM:TRAD_COMM:REG:"EU27"),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         , 1.31325924E-03, 2.11153529E-05,-1.75619719E-03, 5.70098287E-04,-1.07625325E-03,-1.02250848E-03, 4.68747661E-04, 1.07542065E-03,-1.37570838E-04,
 Coal        , 0.31282935    ,-3.16468515E-02,-3.52439955E-02,-3.20712291E-02,-3.25032324E-02,-1.67544801E-02,-3.40439938E-02,-3.35644856E-02,-3.21687721E-02,
 Oil         , 2.75610201E-02, 4.66930680E-03, 1.69872830E-03, 1.13748284E-02,-5.15195727E-03,-2.88194721E-03, 1.06276656E-02, 8.83963890E-03,-7.47950457E-04,
 Gas         ,-0.13982689    , 2.34916415E-02, 1.19046820E-02, 5.66463806E-02,-4.64746915E-02, 3.37433675E-03, 2.15513613E-02, 4.17965017E-02, 6.35913340E-03,
 Oil_pcts    , 1.48446939E-03,-9.90211847E-04,-8.49047268E-04,-1.59997703E-03,-2.51525315E-03,-2.29251850E-03, 8.49284872E-04,-1.48621667E-03,-1.86317193E-03,
 Electricity , 3.47505920E-02, 5.54390252E-04,-4.31334320E-03,-1.48048438E-03,-3.24302004E-04,-5.95753081E-03, 4.07566433E-04, 1.65654419E-04,-1.89301325E-03,
 En_Int_ind  , 2.95645790E-03, 9.80813857E-05,-3.84730916E-03,-8.08009790E-05,-1.42170337E-03,-2.55873892E-03, 3.21911240E-04,-4.02306090E-04,-6.49388763E-04,
 Oth_ind_ser , 1.28640712E-03,-3.14286626E-05,-3.89951630E-03, 1.06205279E-03,-1.69447961E-03,-2.81478837E-03,-1.00843696E-04, 1.71479085E-04,-3.71823873E-04,
 
 ! The matrix qtmfsd(MARG_COMM:%1:%2:"EEFSU")
 !  with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 qtmfsd(MARG_COMM:TRAD_COMM:REG:"EEFSU"),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         , 2.38082511E-03, 1.15391368E-03,-5.36094478E-04, 1.68457895E-03, 2.48465338E-04, 1.51562606E-04, 1.55052543E-03, 2.18882808E-03, 9.88553045E-04,
 Coal        , 0.32429576    ,-9.28726047E-03,-1.31466063E-02,-1.00157699E-02,-1.03933606E-02, 5.40842908E-03,-1.19700637E-02,-1.14797791E-02,-1.00667952E-02,
 Oil         , 2.63171885E-02, 3.55248246E-03, 5.82623703E-04, 1.02715241E-02,-6.27140701E-03,-4.03881492E-03, 9.80564486E-03, 7.63797807E-03,-2.09213491E-03,
 Gas         ,-0.14769499    , 8.77811201E-03,-5.63699105E-05, 4.35689762E-02,-5.95588908E-02,-1.23426793E-02, 8.47407430E-03, 2.87191626E-02,-8.17816984E-03,
 Oil_pcts    , 1.32064312E-03,-9.89516033E-04,-9.52830887E-04,-1.64250901E-03,-2.60146358E-03,-2.46157078E-03, 9.18413978E-04,-1.87972153E-03,-2.08980753E-03,
 Electricity , 3.71999554E-02, 3.00375675E-03,-1.86397659E-03, 9.68881999E-04, 2.12506438E-03,-3.50816455E-03, 2.85693281E-03, 2.61502084E-03, 5.56353247E-04,
 En_Int_ind  , 4.42918669E-03, 1.67599740E-03,-2.16455106E-03, 1.49047724E-03, 1.80372299E-04,-1.08951353E-03, 1.88022619E-03, 1.11640419E-03, 9.03338543E-04,
 Oth_ind_ser , 2.94486713E-03, 1.64259935E-03,-2.08474393E-03, 2.75204657E-03, 5.91560683E-06,-1.12079468E-03, 1.57820643E-03, 1.84928777E-03, 1.30882207E-03,
 
 ! The matrix qtmfsd(MARG_COMM:%1:%2:"JPN")
 !  with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 qtmfsd(MARG_COMM:TRAD_COMM:REG:"JPN"),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         , 7.56755006E-04,-4.12676192E-04,-2.13498389E-03, 1.69367981E-04,-1.42504799E-03,-1.45669410E-03, 4.62028720E-06, 6.08953706E-04,-5.86788985E-04,
 Coal        , 0.32569706    ,-2.07805471E-03,-6.27047569E-03,-2.87157460E-03,-3.47254565E-03, 1.23275956E-02,-5.00964187E-03,-4.55260556E-03,-3.12835909E-03,
 Oil         , 2.91326214E-02, 5.76710515E-03, 3.13448021E-03, 1.24713378E-02,-3.28058563E-03,-1.43063127E-03, 1.24184443E-02, 9.73382592E-03, 6.90962945E-04,
 Gas         ,-0.12775469    , 2.45967284E-02, 1.35838063E-02, 5.94407357E-02,-3.80974971E-02, 6.33478258E-03, 2.43457183E-02, 4.45908606E-02, 1.00408299E-02,
 Oil_pcts    , 2.09797244E-03,-3.90543748E-04,-3.78336292E-04,-1.53531553E-03,-1.79559202E-03,-1.78425072E-03, 1.40551315E-03,-1.00248959E-03,-1.31125073E-03,
 Electricity , 3.34756337E-02,-7.20568118E-04,-5.58830146E-03,-2.75544287E-03,-1.59926037E-03,-7.23248953E-03,-8.67391936E-04,-1.10930391E-03,-3.16797150E-03,
 En_Int_ind  , 3.00513720E-03, 2.44933268E-04,-3.89481871E-03, 3.04483601E-05,-1.01028301E-03,-2.14791042E-03, 4.62502270E-04,-2.46202893E-04,-3.48008616E-04,
 Oth_ind_ser , 8.20906193E-04,-4.79240814E-04,-4.35358612E-03, 6.57457800E-04,-2.09319312E-03,-3.21100280E-03,-5.46505442E-04,-2.74429913E-04,-8.17411230E-04,
 
 ! The matrix qtmfsd(MARG_COMM:%1:%2:"RoA1")
 !  with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 qtmfsd(MARG_COMM:TRAD_COMM:REG:"RoA1"),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         , 1.22404692E-03, 1.03498001E-04,-1.74892391E-03, 6.58123987E-04,-8.68662086E-04,-9.20406368E-04, 5.41086192E-04, 1.15958694E-03,-6.67918503E-05,
 Coal        , 0.17967889    ,-0.14113739    ,-0.14474915    ,-0.14153039    ,-0.14194342    ,-0.12656200    ,-0.14349830    ,-0.14301683    ,-0.14161208    ,
 Oil         , 3.17238979E-02, 9.22867190E-03, 5.99582773E-03, 1.56854596E-02,-4.14128677E-04, 1.42860622E-03, 1.51733104E-02, 1.30494311E-02, 3.57974879E-03,
 Gas         ,-6.89513162E-02, 8.38290751E-02, 7.30923936E-02, 0.11754312    , 1.45699866E-02, 6.17886670E-02, 8.24839920E-02, 0.10270195    , 6.63604960E-02,
 Oil_pcts    , 1.60818163E-03,-8.33415135E-04,-7.42228935E-04,-1.52480451E-03,-2.19489168E-03,-2.20466335E-03, 1.05054013E-03,-1.35683990E-03,-1.66584924E-03,
 Electricity , 3.13220397E-02,-2.87416182E-03,-7.74189504E-03,-4.90903668E-03,-3.75285395E-03,-9.38608311E-03,-3.02098575E-03,-3.26289772E-03,-5.32156508E-03,
 En_Int_ind  , 2.25643418E-03,-4.90405189E-04,-4.61974461E-03,-6.56450051E-04,-1.97441620E-03,-3.30740353E-03,-2.65177223E-04,-9.99000506E-04,-1.29429740E-03,
 Oth_ind_ser , 1.65547850E-03, 3.85187624E-04,-3.54074501E-03, 1.48157054E-03,-1.23676041E-03,-2.37743603E-03, 3.15615500E-04, 5.89943375E-04, 4.54193796E-05,
 
 ! The matrix qtmfsd(MARG_COMM:%1:%2:"EEx")
 !  with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 qtmfsd(MARG_COMM:TRAD_COMM:REG:"EEx"),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         , 1.54453446E-03, 3.49183800E-04,-1.48651458E-03, 9.02390515E-04,-7.17663497E-04,-7.05445942E-04, 7.71351682E-04, 1.35226629E-03, 1.72208645E-04,
 Coal        , 0.29829520    ,-3.33366916E-02,-3.72575410E-02,-3.41267064E-02,-3.45339701E-02,-1.88860018E-02,-3.60357389E-02,-3.55990790E-02,-3.41801830E-02,
 Oil         , 3.04249227E-02, 7.94318039E-03, 4.66352934E-03, 1.43931871E-02,-1.72027142E-03, 1.36092815E-04, 1.39860036E-02, 1.17588118E-02, 2.28947029E-03,
 Gas         ,-0.10863243    , 4.29743193E-02, 3.19593437E-02, 7.78152198E-02,-2.30724160E-02, 2.46340334E-02, 4.27620970E-02, 6.29664287E-02, 2.81011146E-02,
 Oil_pcts    , 1.96285802E-03,-3.12869815E-04,-3.13828670E-04,-1.12081040E-03,-1.89520139E-03,-1.77068880E-03, 1.34754495E-03,-9.46542248E-04,-1.23394118E-03,
 Electricity , 3.77880782E-02, 3.59187648E-03,-1.27585686E-03, 1.55700173E-03, 2.71318411E-03,-2.92004482E-03, 3.44505254E-03, 3.20314057E-03, 1.14447298E-03,
 En_Int_ind  , 3.33596906E-03, 6.35120552E-04,-3.27930995E-03, 4.51329513E-04,-8.63748428E-04,-2.12424435E-03, 8.39751563E-04, 8.82747045E-05,-1.53345478E-04,
 Oth_ind_ser , 2.26325262E-03, 9.84419021E-04,-2.88416375E-03, 2.08055414E-03,-6.46825123E-04,-1.72215689E-03, 9.17706231E-04, 1.18203077E-03, 6.48232177E-04,
 
 ! The matrix qtmfsd(MARG_COMM:%1:%2:"CHN")
 !  with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 qtmfsd(MARG_COMM:TRAD_COMM:REG:"CHN"),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         , 9.48779227E-04,-2.21098366E-04,-1.96002121E-03, 3.50263901E-04,-1.31426414E-03,-1.18829438E-03, 2.35578118E-04, 8.42582085E-04,-3.79186473E-04,
 Coal        , 0.34125268    ,-3.92143708E-03,-8.13510083E-03,-4.88992408E-03,-5.31230774E-03, 1.04896585E-02,-6.87426887E-03,-6.38098922E-03,-4.99393838E-03,
 Oil         , 2.50003245E-02, 3.18692299E-03,-2.80807071E-05, 9.30693559E-03,-6.43813889E-03,-4.59494302E-03, 8.87991488E-03, 6.56942464E-03,-2.43950309E-03,
 Gas         ,-0.13186188    , 2.97632981E-02, 1.87503882E-02, 6.46069124E-02,-3.30467075E-02, 1.08165136E-02, 2.95122899E-02, 4.97574285E-02, 1.28631173E-02,
 Oil_pcts    , 1.41444243E-03,-8.78978579E-04,-9.08254413E-04,-1.70024706E-03,-2.35350197E-03,-2.37745093E-03, 5.05305652E-04,-1.67352206E-03,-1.80618360E-03,
 Electricity , 3.47688645E-02, 5.72662742E-04,-4.29507066E-03,-1.46221195E-03,-3.06029513E-04,-5.93925873E-03, 4.25838894E-04, 1.83926895E-04,-1.87474082E-03,
 En_Int_ind  , 2.83305952E-03, 1.54540903E-04,-3.67608364E-03,-2.66153493E-05,-1.19874382E-03,-2.48481124E-03, 3.32496216E-04,-3.34151729E-04,-5.55515871E-04,
 Oth_ind_ser , 1.27745420E-03,-1.44442474E-05,-3.83201754E-03, 1.08532666E-03,-1.63971528E-03,-2.77728494E-03,-7.32566623E-05, 1.93490137E-04,-3.52799951E-04,
 
 ! The matrix qtmfsd(MARG_COMM:%1:%2:"IND")
 !  with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 qtmfsd(MARG_COMM:TRAD_COMM:REG:"IND"),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         , 8.68186646E-04,-3.79227102E-04,-2.20151106E-03, 1.99818896E-04,-1.45586138E-03,-1.45856373E-03, 4.84160337E-05, 7.33264023E-04,-5.68695366E-04,
 Coal        , 0.32985446    ,-3.20755295E-03,-7.33395759E-03,-3.89270508E-03,-4.57296614E-03, 1.10632051E-02,-6.02133153E-03,-5.55836875E-03,-4.16509202E-03,
 Oil         , 2.81349495E-02, 4.80692321E-03, 2.12308415E-03, 1.27661834E-02,-4.32759104E-03,-2.42648739E-03, 1.10466452E-02, 8.73615406E-03,-2.80132459E-04,
 Gas         ,-0.15085532    , 1.07739540E-02,-2.38953085E-04, 4.56179641E-02,-5.75078018E-02,-7.49848457E-03, 1.05401082E-02, 3.07680853E-02,-3.86056770E-03,
 Oil_pcts    , 2.23543867E-03, 7.01451499E-05,-8.69070500E-05,-8.39462853E-04,-1.59550970E-03,-1.61075639E-03, 1.73692277E-03,-1.13404146E-03,-1.09499728E-03,
 Electricity , 3.32076848E-02,-9.88514978E-04,-5.85624855E-03,-3.02338973E-03,-1.86720723E-03,-7.50043616E-03,-1.13533880E-03,-1.37725088E-03,-3.43591860E-03,
 En_Int_ind  , 3.23707284E-03, 4.98968933E-04,-3.38039431E-03, 3.33378004E-04,-8.60899047E-04,-2.07866752E-03, 7.14322785E-04,-7.93882427E-05,-7.50012696E-05,
 Oth_ind_ser , 1.22387032E-03,-8.69556461E-05,-3.97922518E-03, 1.01661333E-03,-1.73116301E-03,-2.78348522E-03,-1.54223875E-04, 1.26699175E-04,-4.26955085E-04,
 
 ! The matrix qtmfsd(MARG_COMM:%1:%2:"ROW")
 !  with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 qtmfsd(MARG_COMM:TRAD_COMM:REG:"ROW"),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         , 1.14617811E-03,-5.67695315E-05,-1.87820359E-03, 4.74506465E-04,-1.09806040E-03,-1.09722477E-03, 3.70357680E-04, 9.58767021E-04,-2.33076687E-04,
 Coal        , 0.31716380    ,-1.61133986E-02,-1.98828653E-02,-1.67327859E-02,-1.71051156E-02,-1.31207239E-03,-1.86307337E-02,-1.82113033E-02,-1.67790893E-02,
 Oil         , 2.84440629E-02, 6.60440465E-03, 3.23213683E-03, 1.29379136E-02,-3.19419010E-03,-1.30049593E-03, 1.25172818E-02, 1.06120398E-02, 7.96567881E-04,
 Gas         ,-0.14327866    , 1.83407608E-02, 7.32649164E-03, 5.31810448E-02,-4.71389443E-02, 2.54246720E-06, 1.80891603E-02, 3.84172387E-02, 3.68526764E-03,
 Oil_pcts    , 1.86623586E-03,-4.21013538E-04,-4.23705962E-04,-1.20306062E-03,-1.89482747E-03,-1.88327453E-03, 1.28968456E-03,-1.05937873E-03,-1.36875175E-03,
 Electricity , 3.59082222E-02, 1.71202223E-03,-3.15571111E-03,-3.22852429E-04, 8.33330036E-04,-4.79989918E-03, 1.56519841E-03, 1.32328644E-03,-7.35381211E-04,
 En_Int_ind  , 3.14582069E-03, 4.26558487E-04,-3.50901415E-03, 2.43186631E-04,-1.02361268E-03,-2.21850863E-03, 6.31117262E-04,-9.56456643E-05,-3.26412322E-04,
 Oth_ind_ser , 1.31035817E-03, 1.54101544E-05,-3.88040091E-03, 1.11801468E-03,-1.61821127E-03,-2.70823902E-03,-4.96643115E-05, 2.14537606E-04,-3.20939231E-04,
 
 
 ! Variable atmfsd # tech change in ms shipping of i from region r to s #
 ! Variable atmfsd(MARG_COMM:TRAD_COMM:REG:REG) of size 1x8x9x9
 
 
 ! Showing this as an array of size 8x9x9
 ! (This array is shown as 9 matrices - each of size 8x9.)
 
 ! The matrix atmfsd(MARG_COMM:%1:%2:"USA")
 !  with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 atmfsd(MARG_COMM:TRAD_COMM:REG:"USA"),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Coal        ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Oil         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Gas         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Oil_pcts    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Electricity ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 En_Int_ind  ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Oth_ind_ser ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 
 ! The matrix atmfsd(MARG_COMM:%1:%2:"EU27")
 !  with %1 in TRAD_COMM and %2 in REG. ++++++++++++++++++++++++++++++++++++++
 atmfsd(MARG_COMM:TRAD_COMM:REG:"EU27"),USA            ,EU27           ,EEFSU          ,JPN            ,RoA1           ,EEx            ,CHN            ,IND            ,ROW            ,
 Agr         ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
 Coal        ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,  0.0000000    ,
